AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_002000.WAV,GRABADOR-SDZG-AM-1,20190618_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 00:20,60.00046875,,Recorded at 00:20:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:19:23-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_014000.WAV,GRABADOR-SDZG-AM-1,20190630_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 01:40,60.00046875,,Recorded at 01:40:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:13:55-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_020000.WAV,GRABADOR-SDZG-AM-1,20190618_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 02:00,60.00046875,,Recorded at 02:00:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:19:42-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_035000.WAV,GRABADOR-SDZG-AM-1,20190617_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 03:50,60.00046875,,Recorded at 03:50:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:15:34-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_040000.WAV,GRABADOR-SDZG-AM-1,20190628_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 04:00,60.00046875,,Recorded at 04:00:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:05:19-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_051000.WAV,GRABADOR-SDZG-AM-1,20190624_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 05:10,60.00046875,,Recorded at 05:10:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:47:24-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_065000.WAV,GRABADOR-SDZG-AM-1,20190617_065000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 06:50,60.00046875,,Recorded at 06:50:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:16:08-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_071000.WAV,GRABADOR-SDZG-AM-1,20190617_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 07:10,60.00046875,,Recorded at 07:10:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:16:12-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_083000.WAV,GRABADOR-SDZG-AM-1,20190620_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 08:30,60.00046875,,Recorded at 08:30:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:29:59-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_093000.WAV,GRABADOR-SDZG-AM-1,20190703_093000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 09:30,60.00046875,,Recorded at 09:30:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:29:02-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_102000.WAV,GRABADOR-SDZG-AM-1,20190703_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 10:20,60.00046875,,Recorded at 10:20:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:29:11-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190701_110000.WAV,GRABADOR-SDZG-AM-1,20190701_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 11:00,60.00046875,,Recorded at 11:00:00 01/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:20:12-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_124000.WAV,GRABADOR-SDZG-AM-1,20190623_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 12:40,60.00046875,,Recorded at 12:40:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:44:17-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_131000.WAV,GRABADOR-SDZG-AM-1,20190630_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 13:10,60.00046875,,Recorded at 13:10:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:16:05-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_144000.WAV,GRABADOR-SDZG-AM-1,20190624_144000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 14:40,60.00046875,,Recorded at 14:40:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:49:12-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_152000.WAV,GRABADOR-SDZG-AM-1,20190621_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 15:20,60.00046875,,Recorded at 15:20:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:35:46-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_164000.WAV,GRABADOR-SDZG-AM-1,20190625_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 16:40,60.00046875,,Recorded at 16:40:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:54:09-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_170000.WAV,GRABADOR-SDZG-AM-1,20190629_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 17:00,60.00046875,,Recorded at 17:00:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:12:17-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_181000.WAV,GRABADOR-SDZG-AM-1,20190618_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 18:10,60.00046875,,Recorded at 18:10:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:22:44-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190616_191000.WAV,GRABADOR-SDZG-AM-1,20190616_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 19:10,60.00046875,,Recorded at 19:10:00 16/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:13:57-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_201000.WAV,GRABADOR-SDZG-AM-1,20190621_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 20:10,60.00046875,,Recorded at 20:10:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:36:41-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_215000.WAV,GRABADOR-SDZG-AM-1,20190626_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 21:50,60.00046875,,Recorded at 21:50:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:59:38-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_224000.WAV,GRABADOR-SDZG-AM-1,20190619_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 22:40,60.00046875,,Recorded at 22:40:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:28:08-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_231000.WAV,GRABADOR-SDZG-AM-1,20190618_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 23:10,60.00046875,,Recorded at 23:10:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:23:40-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_005000.WAV,GRABADOR-SDZG-AM-10,20190616_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 00:50,60.00046875,,Recorded at 00:50:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:07:15-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_012000.WAV,GRABADOR-SDZG-AM-10,20190626_012000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 01:20,60.00046875,,Recorded at 01:20:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:52:25-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_021000.WAV,GRABADOR-SDZG-AM-10,20190616_021000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 02:10,60.00046875,,Recorded at 02:10:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:07:30-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_035000.WAV,GRABADOR-SDZG-AM-10,20190619_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 03:50,60.00046875,,Recorded at 03:50:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:21:17-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_041000.WAV,GRABADOR-SDZG-AM-10,20190617_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 04:10,60.00046875,,Recorded at 04:10:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:12:24-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_054000.WAV,GRABADOR-SDZG-AM-10,20190625_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 05:40,60.00046875,,Recorded at 05:40:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:48:43-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_065000.WAV,GRABADOR-SDZG-AM-10,20190617_065000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 06:50,60.00046875,,Recorded at 06:50:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:12:54-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_072000.WAV,GRABADOR-SDZG-AM-10,20190612_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 07:20,60.00046875,,Recorded at 07:20:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:50:27-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_085000.WAV,GRABADOR-SDZG-AM-10,20190628_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 08:50,60.00046875,,Recorded at 08:50:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:02:51-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_094000.WAV,GRABADOR-SDZG-AM-10,20190613_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 09:40,60.00046875,,Recorded at 09:40:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:55:24-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_101000.WAV,GRABADOR-SDZG-AM-10,20190614_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 10:10,60.00046875,,Recorded at 10:10:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:00:00-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_113000.WAV,GRABADOR-SDZG-AM-10,20190627_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 11:30,60.00046875,,Recorded at 11:30:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:58:52-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_125000.WAV,GRABADOR-SDZG-AM-10,20190626_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 12:50,60.00046875,,Recorded at 12:50:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:54:36-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_133000.WAV,GRABADOR-SDZG-AM-10,20190620_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 13:30,60.00046875,,Recorded at 13:30:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:27:37-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_144000.WAV,GRABADOR-SDZG-AM-10,20190615_144000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 14:40,60.00046875,,Recorded at 14:40:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:05:21-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_154000.WAV,GRABADOR-SDZG-AM-10,20190616_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 15:40,60.00046875,,Recorded at 15:40:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:10:03-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190629_161000.WAV,GRABADOR-SDZG-AM-10,20190629_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 16:10,60.00046875,,Recorded at 16:10:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:44:40-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_172000.WAV,GRABADOR-SDZG-AM-10,20190617_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 17:20,60.00046875,,Recorded at 17:20:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:14:51-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_181000.WAV,GRABADOR-SDZG-AM-10,20190622_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 18:10,60.00046875,,Recorded at 18:10:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:37:30-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_194000.WAV,GRABADOR-SDZG-AM-10,20190626_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 19:40,60.00046875,,Recorded at 19:40:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:55:52-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_205000.WAV,GRABADOR-SDZG-AM-10,20190622_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 20:50,60.00046875,,Recorded at 20:50:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:38:00-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_214000.WAV,GRABADOR-SDZG-AM-10,20190620_214000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 21:40,60.00046875,,Recorded at 21:40:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:29:09-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_224000.WAV,GRABADOR-SDZG-AM-10,20190620_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 22:40,60.00046875,,Recorded at 22:40:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:29:20-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_230000.WAV,GRABADOR-SDZG-AM-10,20190628_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 23:00,60.00046875,,Recorded at 23:00:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:05:33-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190620_003000.WAV,GRABADOR-SDZG-AM-11,20190620_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 00:30,60.00046875,,Recorded at 00:30:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:41:49-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190625_012000.WAV,GRABADOR-SDZG-AM-11,20190625_012000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 01:20,60.00046875,,Recorded at 01:20:00 25/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:44:24-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190614_021000.WAV,GRABADOR-SDZG-AM-11,20190614_021000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 02:10,60.00046875,,Recorded at 02:10:00 14/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:28:24-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_030000.WAV,GRABADOR-SDZG-AM-11,20190619_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 03:00,60.00046875,,Recorded at 03:00:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:30:43-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190615_042000.WAV,GRABADOR-SDZG-AM-11,20190615_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 04:20,60.00046875,,Recorded at 04:20:00 15/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:41:54-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_052000.WAV,GRABADOR-SDZG-AM-11,20190619_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 05:20,60.00046875,,Recorded at 05:20:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:31:55-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_065000.WAV,GRABADOR-SDZG-AM-11,20190619_065000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 06:50,60.00046875,,Recorded at 06:50:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:32:42-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190617_071000.WAV,GRABADOR-SDZG-AM-11,20190617_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 07:10,60.00046875,,Recorded at 07:10:00 17/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:08:07-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190626_081000.WAV,GRABADOR-SDZG-AM-11,20190626_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 08:10,60.00046875,,Recorded at 08:10:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:00:22-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190621_093000.WAV,GRABADOR-SDZG-AM-11,20190621_093000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 09:30,60.00046875,,Recorded at 09:30:00 21/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:58:53-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190626_100000.WAV,GRABADOR-SDZG-AM-11,20190626_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 10:00,60.00046875,,Recorded at 10:00:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:01:19-08:00,WAV,WAV,audio/x-wav
